siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,codeCommuneEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,activitePrincipaleNAF25Etablissement
830421723,00016,83042172300016,O,2017-06-20,02,2023,4322AZ,2025-12-06T04:10:28.85,true,A,O,,2017-06-20,5499,GASSON PRO SANITAIRE,,,,,,,,,,,43.22A,NAFRev2,,,,02,2023,00016,2025-12-06T09:25:37.814,PME,2023,,44,,,RUE,SIMON,97320,SAINT-LAURENT-DU-MARONI,,97311,,,973110180_B,164222.18504001072,608610.53675526,A,,,,I.R.D. SANITAIRE,43.22A,NAFRev2,O,43.22G
830472619,00030,83047261900030,O,2023-08-24,11,2023,,2025-12-06T03:13:42.706,true,A,O,,2017-06-26,5710,PLOMB TECH,,,,,,,,,,,43.22A,NAFRev2,,O,,11,2023,00030,2025-12-06T05:25:40.102,PME,2023,,10,,,LOTISSEMENT,ZONE ARTISANALE GALMOT,97300,CAYENNE,,97302,,,97302a497_B,352822.20398662775,545102.1157177525,A,,,,,43.22A,NAFRev2,N,43.22G
830532966,00017,83053296600017,O,2017-07-03,NN,,,2025-12-05T16:06:43.551,true,A,O,,2017-07-03,5710,RAPID PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,,,NN,,00017,2025-12-06T09:04:24.062,PME,2023,RTE DE RABAN,6,,,LOTISSEMENT,VICTOR,97300,CAYENNE,,97302,,,97302a490_B,354434.01055850775,544958.3921935445,A,,,,,43.22A,NAFRev2,N,43.22G
832022644,00013,83202264400013,O,2017-09-14,NN,,4322AZ,2025-12-06T00:10:37.127,true,A,O,,2017-09-14,5710,D.G.S,,,,,,,,,,,43.22A,NAFRev2,,,,NN,,00013,2025-12-06T11:02:46.512,PME,2023,CITE BONHOMME,22,,,AVENUE,DES FLAMBOYANTS,97300,CAYENNE,,97302,,,973020304_B,353542.0600454854,544277.9505841715,A,,,,,43.22A,NAFRev2,N,43.22G
832028997,00019,83202899700019,O,2017-09-18,00,2023,4322AZ,2025-12-05T18:30:30.219,true,A,O,,2017-09-18,5710,GENERAL PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,,,00,2023,00019,2025-12-06T08:57:04.419,PME,2023,PARCELLE 107,2,,,ALLEE,DU FLEUVE,97310,KOUROU,,97304,,,973040687_B,318363.92956177134,570117.9283099358,A,,,,GENERAL PLOMBERIE,43.22A,NAFRev2,O,43.22G
832289029,00015,83228902900015,O,2017-08-01,01,2023,4322AZ,2025-12-05T17:38:30.099,true,A,O,,2017-08-01,5499,MS PLOMBERIE & RENOVATION,,,,,,,,,,,43.22A,NAFRev2,,,,01,2023,00015,2025-12-06T07:22:34.663,PME,2023,CITE BONHOMME,31,,,CITE,JEAN FRANCOIS,97300,CAYENNE,,97302,,,97302A231_B,354024.4765336595,544679.2425486929,A,,,,,43.22A,NAFRev2,O,43.22G
833182330,00039,83318233000039,O,2025-10-13,NN,,,2025-10-15T09:53:03.26,true,A,O,,2017-10-10,1000,,,M,VIEIRA DE SOUSA,,DINALDO,,,,DINALDO,,43.22A,NAFRev2,,,,NN,,00039,2025-10-15T09:53:03.265,PME,2023,,3,,,CITE,N ZILA,97300,CAYENNE,,97302,,,97302A340_C,,,A,,,,DINO DEPAN,43.22A,NAFRev2,N,43.22G
838130656,00013,83813065600013,O,2017-12-11,NN,,4322AZ,2025-12-05T20:20:22.354,true,A,O,,2017-12-11,5710,FEL MAINTENANCE,FEL.M,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00013,2025-12-06T08:09:29.229,PME,2023,,485,,,ROUTE,NATIONALE 1,97355,MACOURIA,,97305,,,973050011_B,343736.50321657036,545544.8115250089,A,,,,FEL MAINTENANCE SASU,43.22A,NAFRev2,O,43.22G
838588192,00016,83858819200016,O,2018-04-04,NN,2023,4322AZ,2025-12-05T19:07:27.629,true,A,O,,2018-04-04,5710,SASU GUYANE PLOMBERIE SANITAIRE,SASU GPS,,,,,,,,,,43.22A,NAFRev2,,,,NN,2023,00016,2025-12-06T10:34:29.248,PME,2023,,1762,B,,CHE,DE LA LEVEE,97351,MATOURY,,97307,,,973070037_C,,,A,SASU GUYANE PLOMBERIE SANITAIRE,,,,43.22A,NAFRev2,N,43.22G
840476840,00011,84047684000011,O,2018-05-07,NN,,,2025-12-06T04:21:25.865,true,A,O,,2018-05-07,5710,SASU POLY BAT,,,,,,,,,,,43.22A,NAFRev2,,,,NN,,00011,2025-12-06T07:15:10.209,PME,2023,ROUTE DE MONTABO,18,,,LOTISSEMENT,JEAN BAPTISTE EDOUARD,97300,CAYENNE,,97302,,,97302A229_B,356233.52218314883,545935.1554580356,A,,,,,43.22A,NAFRev2,N,43.22G
840979439,00014,84097943900014,O,2018-07-02,NN,,4322AZ,2025-12-05T16:18:01.466,true,A,O,,2018-07-02,1000,,,M,BAILEY,,WINSTON,,,,WINSTON,,43.22A,NAFRev2,,,,NN,,00014,2025-12-06T08:47:50.775,PME,2023,ENSEMBLE BOUGAINVILLIER,9,,,ALLEE,DES CASSIALATAS,97320,SAINT-LAURENT-DU-MARONI,,97311,,,973110462_B,163840.75197934092,608244.9605736393,A,ADP,,,ASSISTANCE DEPANNAGE PLOMBERIE,43.22A,NAFRev2,N,43.22G
841007941,00021,84100794100021,O,2023-05-01,NN,,4322AZ,2025-12-06T04:06:19.63,true,A,O,,2018-04-01,5710,EXPRESS DEPANNAGES,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00021,2025-12-06T08:31:18.019,PME,2023,,,,,IMPASSE,LOUIS LANCET,97351,MATOURY,,97307,,,973070829_B,352607.98480482755,534788.0922125542,A,,,,,43.22A,NAFRev2,N,43.22G
841657877,00012,84165787700012,O,2018-04-02,NN,,4322AZ,2025-12-19T13:17:54.392,true,A,O,,2018-04-02,5710,SASU MAX'I' PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,,,NN,,00012,2025-12-06T08:42:27.732,PME,2023,,35,,,LOTISSEMENT,AQUAVILLA,97351,MATOURY,,97307,,,97307A044_B,354137.5666971371,539014.2050494199,A,,,,,43.22A,NAFRev2,N,43.22G
841996358,00013,84199635800013,O,2018-09-01,02,2023,4322AZ,2025-12-05T16:03:53.908,true,A,O,,2018-09-01,5710,TBM,,,,,,,,,,,43.22A,NAFRev2,,,,02,2023,00013,2025-12-06T09:26:28.962,PME,2023,,5120,,,AVENUE,CHRISTOPHE COLOMB,97320,SAINT-LAURENT-DU-MARONI,,97311,,,973110032_B,163262.53523387946,606217.8277587154,A,,,,,43.22A,NAFRev2,O,43.22G
842547101,00027,84254710100027,O,2021-01-06,01,2023,4322AZ,2025-12-05T16:45:53.009,true,A,O,,2018-09-25,1000,,,M,VALCIN,,MACKENDY,,,,MACKENDY,,43.22A,NAFRev2,,,,01,2023,00027,2025-12-06T07:03:12.553,PME,2023,RES JADE BAT C1,,,,RUE,DE LA RENARDIERE,97310,KOUROU,,97304,,,973040530_C,,,A,,,,PLOMB VALS,43.22A,NAFRev2,O,43.22G
842626384,00023,84262638400023,O,2024-05-01,NN,,,2025-12-05T23:21:52.449,true,A,O,,2018-09-19,5499,AQUASUN,,,,,,,,,,,43.22A,NAFRev2,,N,,03,2023,00023,2025-12-06T05:23:57.042,PME,2023,,4,,,LOTISSEMENT,DES ALAMANDAS,97354,REMIRE-MONTJOLY,,97309,,,97309a008_B,358820.54,541159.8,A,,,,,43.22A,NAFRev2,O,43.22G
842846388,00010,84284638800010,O,2018-10-04,NN,,4322AZ,2025-12-05T18:46:44.494,true,A,O,,2018-10-04,1000,,,M,DEMONT,,REYNALD,FRANCIS,HECTOR,,REYNALD,,43.22A,NAFRev2,,,,NN,,00010,2025-12-06T11:15:02.277,PME,2023,,36,,,CHEMIN,LEO,97354,REMIRE-MONTJOLY,,97309,,,973090157_B,359001.58351584896,540604.7538109219,A,,,,RD PLOMBERIE,43.22A,NAFRev2,N,43.22G
844126722,00017,84412672200017,O,2018-11-26,NN,,4322AZ,2025-12-06T04:59:50.582,true,A,O,,2018-11-26,1000,,,M,SINTIL,,ALAIN,,,,ALAIN,,43.22A,NAFRev2,,,,NN,,00017,2025-12-06T07:07:34.828,PME,2023,HAMEAU DES ENCENS,47,,,RUE,DU SANTAL,97354,REMIRE-MONTJOLY,,97309,,,973090374_B,356088.26,543431.99,A,,,,D.P.C.E MULTI-SERVICES,43.22A,NAFRev2,O,43.22G
844583484,00010,84458348400010,O,2018-12-12,NN,,4322AZ,2025-12-05T15:52:07.435,true,A,O,,2018-12-12,5710,OR MARONI PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00010,2025-12-06T06:28:32.74,PME,2023,,8,,,AVENUE,PAUL CASTAING,97320,SAINT-LAURENT-DU-MARONI,,97311,,,973119977_B,164540.65157648444,605693.7519006744,A,,,,OR MARONI PLOMBERIE,43.22A,NAFRev2,O,43.22G
845383330,00048,84538333000048,O,2024-10-31,NN,,,2025-12-05T17:12:22.43,true,A,O,,2019-02-01,1000,,,M,MOGES,,LAURENT,RENE,,,LAURENT,,43.22A,NAFRev2,,,,NN,,00048,2025-12-06T10:51:17.202,PME,2023,,945,B,,ROUTE,DE BADUEL,97300,CAYENNE,,97302,,,973020100_B,354615.73,545560.85,A,,,,LM PLOMB 973,43.22A,NAFRev2,N,43.22G
848708897,00014,84870889700014,O,2019-02-09,02,2023,4322AZ,2025-12-05T16:14:26.891,true,A,O,,2019-02-09,5710,SRJ PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,N,,02,2023,00014,2025-12-06T08:56:34.646,PME,2023,CITE BALATA OUEST,5,,,RUE,DE LA BOULANGERE,97351,MATOURY,,97307,,,973070322_B,351171.5522315431,540365.0088798163,A,,,,,43.22A,NAFRev2,O,43.22G
849207105,00016,84920710500016,O,2019-03-18,NN,,4322AZ,2025-12-06T04:14:46.458,true,A,O,,2019-03-18,5710,SAS BATIACTION PRO,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00016,2025-12-06T06:01:26.088,PME,2023,,3,,,AVENUE,DES 2 LACS,97310,KOUROU,,97304,,,973040365_B,316951.80779748235,570831.9724889139,A,,,,,43.22A,NAFRev2,O,43.22G
849497755,00033,84949775500033,O,2023-09-01,NN,,,2025-12-05T22:28:45.97,true,A,O,,2019-03-13,5710,PLOMB ECO DEPANNAGE,,,,,,,,,,,43.22A,NAFRev2,,N,,11,2023,00033,2025-12-06T05:13:30.195,PME,2023,14 R DES LIBELLULES-ZI COLLERY 4,,,,LOT,COLLERY IV,97300,CAYENNE,,97302,,,,,,A,,,,,43.22A,NAFRev2,O,43.22H
849614771,00012,84961477100012,O,2019-04-15,NN,,4322AZ,2025-12-05T18:08:28.25,true,A,O,,2019-04-15,1000,,,M,TIENOR,,PIERRE,ANDRE,,,PIERRE,,43.22A,NAFRev2,,,,NN,,00012,2025-12-06T08:39:02.108,PME,2023,,25,,,RUE,MONTRAVEL,97320,SAINT-LAURENT-DU-MARONI,,97311,,,973110115_B,164409.75081842107,609025.3592922431,A,,,,TI CO PLOMBERIE,43.22A,NAFRev2,N,43.22G
852203801,00018,85220380100018,O,2019-07-01,NN,,4322AZ,2025-12-06T01:11:32.874,true,A,O,,2019-07-01,1000,,,M,HIRAM,,MARCELLIN,,,,MARCELLIN,,43.22A,NAFRev2,,,,NN,,00018,2025-12-06T11:31:54.17,PME,2023,2434 RTE DE BADUEL ENT A APPT A25,,,,ROUTE,DE BADUEL,97300,CAYENNE,,97302,,,973020100_B,355108.4931419572,545249.8490444426,A,,,,,43.22A,NAFRev2,N,43.22G
852469782,00019,85246978200019,O,2019-07-16,00,2023,4322AZ,2025-12-05T20:20:40.301,true,A,O,,2019-07-16,5710,DPEG,,,,,,,,,,,43.22A,NAFRev2,,N,,00,2023,00019,2025-12-06T05:49:41.777,PME,2023,CITE PASTEUR,8,,,RUE,DE L'EBENE,97300,CAYENNE,,97302,,,973020256_B,354295.0839079139,545926.9057446042,A,,,,,43.22A,NAFRev2,O,43.22G
852553064,00019,85255306400019,O,2019-07-17,01,2023,4322AZ,2025-12-05T20:27:35.179,true,A,O,,2019-07-17,5710,DOCTEUR PLOMBIER,,,,,,,,,,,43.22A,NAFRev2,,N,,01,2023,00019,2025-12-06T08:07:33.968,PME,2023,,,,,CHEMIN,DE PARAMANA,97351,MATOURY,,97307,,,973070802_B,351659.6785946813,532580.3578097678,A,,,,,43.22A,NAFRev2,O,43.22G
852764232,00025,85276423200025,O,2021-01-28,NN,,4322AZ,2025-12-05T17:25:11.97,true,A,O,,2019-09-02,1000,,,M,JEAN PHILIPPE,,GUERDY-RONY,,,,GUERDY-RONY,,43.22A,NAFRev2,,,,NN,,00025,2025-12-06T06:05:22.227,PME,2023,,3,,,RUE,DES PAREPOUS,97355,MACOURIA,,97305,,,973050790_B,341394.5819157165,547169.6983905999,A,,,,JP PLOMBERIE 973,43.22A,NAFRev2,N,43.22G
852838416,00018,85283841600018,O,2019-08-01,NN,,4322AZ,2025-12-05T16:50:36.708,true,A,O,,2019-08-01,1000,,,M,LAMBRE,,BRIERE,,,,BRIERE,,43.22A,NAFRev2,,,,NN,,00018,2025-12-06T05:41:46.95,PME,2023,RESIDENCE LES ECOLES 5,41,,,ALLEE,DENIS DIDEROT,97320,SAINT-LAURENT-DU-MARONI,,97311,,,973110488_B,164216.416389291,606551.1779593714,A,,,,BOO PLOMBERIE,43.22A,NAFRev2,N,43.22G
878894278,00018,87889427800018,O,2019-11-13,NN,,4322AZ,2025-12-05T17:51:56.719,true,A,O,,2019-11-13,1000,,,M,BONHOMME,,DIONEL,,,,DIONEL,,43.22A,NAFRev2,,,,NN,,00018,2025-12-06T06:23:54.885,PME,2023,,22,,,FAUBOURG,L'ABRI,97300,CAYENNE,,97302,,,97302b057_B,353406.8851428336,545736.0555971576,A,,,,BONHOMME PLOMBERIE,43.22A,NAFRev2,N,43.22G
879396166,00016,87939616600016,O,2019-12-26,NN,,4322AZ,2025-12-06T00:17:22.582,true,A,O,,2019-12-26,1000,,,M,DAUDIER,,CHARLEMAGNE,,,,CHARLEMAGNE,,43.22A,NAFRev2,,,,NN,,00016,2025-12-06T10:14:26.891,PME,2023,,1,,,RUE,EUGENE RAPHAELI,97351,MATOURY,,97307,,,973070852_B,352340.2477587784,535750.77931881,A,,,,LEMAGNE PLOMBERIE,43.22A,NAFRev2,N,43.22G
880862115,00016,88086211500016,O,2020-01-20,11,2023,4321AB,2025-12-06T01:34:34.226,true,A,O,,2020-01-20,5710,PLOMB'IMMO GUYANE,,,,,,,,,,,43.22A,NAFRev2,,N,,11,2023,00016,2025-12-06T09:28:05.17,PME,2023,N 02 IMPASSE LANCET,,,,CHEMIN,MORTHIUM,97351,MATOURY,,97307,,,973070737_B,352589.6516071549,535394.4824592199,A,,,,,43.22A,NAFRev2,O,43.22G
881564868,00027,88156486800027,O,2021-10-04,NN,,4322AZ,2025-12-06T00:26:04.533,true,A,O,,2020-01-21,5499,PRO PLOMBERIE GUYANE,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00027,2025-12-06T06:48:48.406,PME,2023,LOTISSEMENT THEPHROSIA,24,,,RUE,DES NIVREES,97351,MATOURY,,97307,,,973070889_B,349798.0603190805,530221.3940785483,A,PRO PLOMBERIE GUYANE,,,PRO PLOMBERIE GUYANE,43.22A,NAFRev2,N,43.22G
882301997,00012,88230199700012,O,2020-03-09,01,2023,4322AZ,2025-12-05T17:50:57.65,true,A,O,,2020-03-09,5710,SASU PLOMBERIE DANTIN,,,,,,,,,,,43.22A,NAFRev2,,N,,01,2023,00012,2025-12-06T07:59:20.801,PME,2023,LES ECARTS DE LA DESIREE,4,,,IMPASSE,TATOU,97351,MATOURY,,97307,,,973070939_B,351421.5320409305,536792.9270892091,A,,,,,43.22A,NAFRev2,O,43.22G
889078598,00014,88907859800014,O,2020-08-13,NN,,4322AZ,2025-12-05T19:20:41.191,true,A,O,,2020-08-13,5710,PLOMBERIE PELEGE GUYANE,2PG,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00014,2025-12-06T09:05:37.517,PME,2023,COGNEAU LAMIRANDE,15,,,RUE,CAIMITE,97351,MATOURY,,97307,,,973070924_B,354359.4873229911,539697.1888801677,A,2PG SASU,,,PLOMBERIE PELEGE GUYANE SASU,43.22A,NAFRev2,O,43.22G
890403108,00016,89040310800016,O,2020-10-08,NN,,,2025-12-05T20:53:24.399,true,A,O,,2020-10-08,1000,,,M,SIMPLICE,,JEAN JUNIOR,,,,JEAN JUNIOR,,43.22A,NAFRev2,,,,NN,,00016,2025-12-06T06:08:57.158,PME,2023,,22,,,ROUTE,NATIONALE 1,97355,MACOURIA,,97305,,,973050011_B,339781.76700483786,550815.4901105877,A,,,,SIMPLICITE SERVICE,43.22A,NAFRev2,N,43.22G
893554782,00019,89355478200019,O,2021-03-01,NN,,4322BA,2025-12-05T17:18:33.222,true,A,O,,2021-03-01,1000,,,M,NELSON,,MAKENNDY,,,,MAKENNDY,,43.22A,NAFRev2,,,,NN,,00019,2025-12-06T06:53:45.211,PME,2023,,149,,,CHEMIN,MELISSE,97351,MATOURY,,97307,,,973070888_B,352393.6576176668,529473.1815286559,A,,,,MLN PLOMBERIE,43.22A,NAFRev2,N,43.22G
893653659,00019,89365365900019,O,2021-02-08,NN,,4322AZ,2025-12-06T00:37:11.208,true,A,O,,2021-02-08,1000,,,M,AMALENSIE,,ALENA,,,,ALENA,,43.22A,NAFRev2,,,,NN,,00019,2025-12-06T08:41:11.006,PME,2023,BAT 8A-2 1 APPT 03 LOG 226-7,27,,,RUE,L ACAROUANI RES BOUGAINVILLEE,97355,MACOURIA,,97305,,,,,,A,,,,SERVICE PLOMB,43.22A,NAFRev2,N,43.22G
893659029,00019,89365902900019,O,2021-02-01,NN,,4322AZ,2025-12-05T17:53:04.098,true,A,O,,2021-02-01,1000,,,M,SHEIKBOUDHOU,,PIERRE,,,,PIERRE,,43.22A,NAFRev2,,,,NN,,00019,2025-12-06T06:40:54.917,PME,2023,LOTISSEMENT MAILLARD,5,,,IMPASSE,DES LUCIOLES,97355,MACOURIA,,97305,,,973050115_B,340121.82702678256,549676.1690601116,A,,,,JS PLOMBERIE,43.22A,NAFRev2,N,43.22G
893661009,00017,89366100900017,O,2021-03-01,01,2023,4322AZ,2025-12-05T17:09:32.192,true,A,O,,2021-03-01,5710,M.D.SOLUTIONS,M.D.S.,,,,,,,,,,43.22A,NAFRev2,,N,,01,2023,00017,2025-12-06T10:10:58.655,PME,2023,LOT BOUGAINVILLIERS,8,,,RUE,DES SURETTES,97354,REMIRE-MONTJOLY,,97309,,,973090308_B,358056.5176332446,540502.5054310313,A,,,,MD SOLUTION,43.22A,NAFRev2,O,43.22G
894767391,00028,89476739100028,O,2024-09-23,NN,,,2025-12-05T21:33:05.071,true,A,O,,2021-02-20,1000,,,M,KWADJANI,,HENRI,KISION,,,HENRI,,43.22A,NAFRev2,,,,NN,,00028,2025-12-06T05:20:11.723,PME,2023,RESIDENCE SAINT MARTIN,6,,,RUE,DES ATIPAS,97300,CAYENNE,,97302,,,973020091_B,355979.97,543747.75,A,,,,,43.22A,NAFRev2,N,43.22G
897452082,00018,89745208200018,O,2021-03-08,00,2023,,2025-12-05T22:43:31.105,true,A,O,,2021-03-08,5710,FLAM ENTREPRISE,,,,,,,,,,,43.22A,NAFRev2,,N,,00,2023,00018,2025-12-06T06:02:11.66,PME,2023,,11,,,LOT,L ORANGERAIE,97355,MACOURIA,,97305,,,,,,A,,,,FLAM ENTREPRISE,43.22A,NAFRev2,N,43.22G
898544549,00014,89854454900014,O,2021-03-17,NN,2023,4322AZ,2025-12-05T15:55:58.12,true,A,O,,2021-03-17,5710,VERT D EAU PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,2023,00014,2025-12-06T10:00:52.681,PME,2023,LA CARAPA,22,,,LOTISSEMENT,GARIN,97356,MONTSINERY-TONNEGRANDE,,97313,,,97313A005_B,338614.54513757926,547000.8112671266,A,,,,VERT D' EAU PLOMBERIE,43.22A,NAFRev2,N,43.22G
901305839,00010,90130583900010,O,2021-05-28,NN,,,2025-12-05T16:03:27.461,true,A,O,,2021-05-28,5499,G2K SERVICES BAT,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00010,2025-12-06T06:29:17.526,PME,2023,STOUPAN,,,,CHEMIN,MOGES,97351,MATOURY,,97307,,,973070042_B,351715.1438209884,529121.2356606231,A,,,,,43.22A,NAFRev2,N,43.22G
902071588,00013,90207158800013,O,2021-08-16,NN,,4322AZ,2025-12-05T23:52:39.911,true,A,O,,2021-08-16,1000,,,M,ABEYA,,MELLIANO,,,,MELLIANO,,43.22A,NAFRev2,,,,NN,,00013,2025-12-06T10:01:31.982,PME,2023,,1,,,ALLEE,DES GLYCERIAS,97320,SAINT-LAURENT-DU-MARONI,,97311,,,973110298_B,165564.31587993808,607287.0290016423,A,,,,MELLIANO PLOMBERIE,43.22A,NAFRev2,N,43.22G
902215557,00015,90221555700015,O,2021-02-01,NN,,4322AZ,2025-12-05T16:34:53.8,true,A,O,,2021-02-01,5710,LAWA PLOMBELEC,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00015,2025-12-06T08:48:05.149,PME,2023,,5,B,,,LALAYMIA ABDALLAH,97370,MARIPASOULA,,97353,,,,,,A,LAWA PLOMBELEC,,,LAWA PLOMBELEC,43.22A,NAFRev2,N,43.22G
902609346,00017,90260934600017,O,2021-08-01,NN,,4322AZ,2025-12-05T20:22:45.81,true,A,O,,2021-08-01,5710,TOP PLOMBERIE GUYANE,TPG,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00017,2025-12-06T07:26:52.582,PME,2023,CITE FLORE ROUTE DE SAINT MAURICE,11,,,ALLEE,DES ROSES,97320,SAINT-LAURENT-DU-MARONI,,97311,,,973110284_B,164373.11228271725,607376.5089240387,A,,,,TOP PLOMBERIE GUYANE,43.22A,NAFRev2,N,43.22G
902771856,00033,90277185600033,O,2025-03-11,NN,,,2025-12-05T17:07:44.772,true,A,O,,2021-08-31,1000,,,M,ALVES FERREIRA,,TIMOTHE,MARIO,,,TIMOTHE,,43.22A,NAFRev2,,,,NN,,00033,2025-12-06T06:31:56.898,PME,2023,RESIDENCE ARC EN CIEL,9,,,RUE,GIROFLIER,97354,REMIRE-MONTJOLY,,97309,,,973090213_B,357446.4,541053.52,A,,,,ATF BATISERVICES,43.22A,NAFRev2,N,43.22G
903064632,00016,90306463200016,O,2021-08-21,00,2023,4322AZ,2025-12-06T04:14:18.898,true,A,O,,2021-08-21,5710,ACTIF BTP,,,,,,,,,,,43.22A,NAFRev2,,N,,00,2023,00016,2025-12-06T09:25:38.344,PME,2023,,2919,,,ROUTE,DE STOUPAN,97351,MATOURY,,97307,,,973070045_B,350435.20616665063,529050.2107796018,A,,,,ACTIF BTP,43.22A,NAFRev2,O,43.22G
903850766,00028,90385076600028,O,2022-03-01,NN,,4322AZ,2025-12-05T20:53:24.422,true,A,O,,2021-11-05,1000,,,M,CHARLES,,YVENS,,,,YVENS,,43.22A,NAFRev2,,,,NN,,00028,2025-12-06T10:12:36.665,PME,2023,BELLE HUMEUR VILLA 24,28,,,RUE,DES OUYANOS,97355,MACOURIA,,97305,,,973050809_B,346212.7453690689,543778.6618737518,A,,,,C AND G MULTI-SERVICES,43.22A,NAFRev2,N,43.22G
904534914,00018,90453491400018,O,2021-09-21,03,2023,,2025-12-06T03:06:11.655,true,A,O,,2021-09-21,5499,HVC PLOMBERIE,HVC PLOMBERIE,,,,,,,,,,43.22A,NAFRev2,,N,,03,2023,00018,2025-12-06T05:43:38.838,PME,2023,LAMIRANDE,95,,,RUE,DE LA CANNERAIE,97351,MATOURY,,97307,,,973070755_B,351950.98104267655,539134.26921523,A,,,,HVC PLOMBERIE,43.22A,NAFRev2,O,43.22G
905143913,00010,90514391300010,O,2021-10-01,NN,,4322AZ,2025-12-19T13:18:28.429,true,A,O,,2021-10-01,5710,ERIC MONTET PLOMBERIE GENERALE,EMPG,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00010,2025-12-06T07:06:52.616,PME,2023,BOURG DE MONTSINERY,5,,,BRG,DE MONTSINERY,97356,MONTSINERY-TONNEGRANDE,,97313,,,97313B040_B,334475.6770633701,541112.7582216868,A,EMPG,,,ERIC MONTET PLOMBERIE GENERALE,43.22A,NAFRev2,N,43.22G
907754436,00042,90775443600042,O,2025-10-24,NN,,,2025-10-27T12:25:59.574,true,A,O,,2021-12-06,1000,,,M,ALEXIS,,HAROLD,TULLINS,PAULIN,,HAROLD,,43.22A,NAFRev2,,,,NN,,00042,2025-12-06T07:26:07.447,PME,2023,BALATA OUEST,7,,,RUE,DEBOTE,97351,MATOURY,,97307,,,973070334_B,350995.18,540234.45,A,,,,,43.22A,NAFRev2,N,43.22G
908386568,00012,90838656800012,O,2021-11-01,01,2023,4322AZ,2025-12-05T16:39:33.997,true,A,O,,2021-11-01,5710,SAS J.M.G. PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,N,,01,2023,00012,2025-12-06T05:42:53.568,PME,2023,,2589,,,ROUTE,DE MONTABO,97300,CAYENNE,,97302,,,97302bf08_B,356087.9907751775,545914.9842790015,A,,,,SAS JMG PLOMBERIE,43.22A,NAFRev2,O,43.22G
908936099,00013,90893609900013,O,2022-02-03,NN,,4322BA,2025-12-05T15:59:05.543,true,A,O,,2022-02-03,1000,,,M,BAGUI,,KENAN,JEAN CLAUDE,,,KENAN,,43.22A,NAFRev2,,,,NN,,00013,2025-12-06T10:51:53.435,PME,2023,,574,,,ROUTE,DE MANGO,97300,CAYENNE,,97302,,,973020680_B,354113.5254925025,545072.3557485539,A,,,,FROID GENERAL JEAN CLAUDE,43.22A,NAFRev2,N,43.22G
911998334,00013,91199833400013,O,2022-04-04,NN,,4322BA,2025-12-05T23:11:42.512,true,A,O,,2022-04-04,1000,,,M,MAIGNAN,,CHRISTOPHE,,,,CHRISTOPHE,,43.22A,NAFRev2,,,,NN,,00013,2025-12-06T07:23:20.07,PME,2023,,3,,,RUE,LOUIS APPOLON,97350,IRACOUBO,,97303,,,973030050_B,255672.13683033755,606185.4031815121,A,,,,CHRIS CLIMATISATION GUYANE,43.22A,NAFRev2,N,43.22G
