siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,codeCommuneEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,activitePrincipaleNAF25Etablissement
831443015,00019,83144301500019,O,2017-08-10,NN,,4322AZ,2025-12-05T20:28:45.601,true,A,O,,2017-08-10,1000,,,M,OVAS,,STEPHANE,,,,STEPHANE,,43.22A,NAFRev2,,,,NN,,00019,2025-12-06T08:00:18.683,PME,2023,N E027 PROPRIETE BARAU,468,,,CHEMIN,BEAUFONDS,97438,SAINTE-MARIE,,97418,,,974180035_B,350221.4321831438,7685177.755026274,A,,,,PLOMBERIE BATIMENT,43.22A,NAFRev2,N,43.22G
831742465,00022,83174246500022,O,2023-06-03,NN,,4322AZ,2025-12-05T17:12:03.662,true,A,O,,2017-08-16,5499,AMT PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00022,2025-12-06T05:51:07.21,PME,2023,"RESIDENCE LYS DE MER, APPT A 04 LA SAL",607,,,RUE,DES ARGONAUTES,97434,SAINT-PAUL,,97415,,,974150045_B,317780.4167281566,7666131.894178469,A,,,,,43.22A,NAFRev2,N,43.22G
831801949,00023,83180194900023,P,2023-02-01,NN,,,2025-12-06T01:11:45.507,true,A,P,,2017-10-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],43.22A,NAFRev2,,,,NN,,00023,2025-12-06T08:55:00.838,PME,2023,[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-DENIS,,97411,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],43.22A,NAFRev2,N,43.22G
832001002,00019,83200100200019,O,2017-07-26,03,2023,4399CZ,2025-12-06T03:26:27.195,true,A,O,,2017-07-26,5499,RENOVATION / ELAGAGE GENCE & FILS,R.E.G.F,,,,,,,,,,43.22A,NAFRev2,,,,03,2023,00019,2025-12-06T06:08:10.968,PME,2023,LOCAL 3,159,,,RUE,LORY LES BAS,97490,SAINT-DENIS,,97411,,,974110783_B,342120.54197604605,7689168.32420638,A,,,,,43.22A,NAFRev2,O,43.22G
832653737,00011,83265373700011,O,2017-10-16,NN,,4322AZ,2025-12-05T16:40:30.947,true,A,O,,2017-10-16,1000,,,M,BISTER,,CEDRIC DANIEL,SEBASTIEN,,,CEDRIC DANIEL,,43.22A,NAFRev2,,,,NN,,00011,2025-12-06T08:20:56.149,PME,2023,,25,,,CHEMIN,DES PITAYAS,97421,SAINT-LOUIS,,97414,,,974141142_B,339091.09330734564,7647695.6945093125,A,,,,CMB SERVICES,43.22A,NAFRev2,N,43.22G
833474299,00017,83347429900017,O,2018-01-01,NN,,4322AZ,2025-12-06T00:23:14.621,true,A,O,,2018-01-01,5499,SOCIETE POUNIANDY RIEUL PLOMBERIE,SARL PRP,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00017,2025-12-06T08:11:37.111,PME,2023,CAMBUSTON,210,,,CHEMIN,BLARD,97440,SAINT-ANDRE,,97409,,,974090180_B,359410.67540876125,7684351.4301233385,A,,,,,43.22A,NAFRev2,O,43.22G
833891302,00014,83389130200014,O,2017-12-11,01,2023,4322AZ,2025-12-05T16:11:35.657,true,A,O,,2017-12-11,5710,PLOMBERIE OCEAN,,,,,,,,,,,43.22A,NAFRev2,,,,01,2023,00014,2025-12-06T09:35:47.77,PME,2023,RAVINE CREUSE,166,,,RUE,DES HORTENSIAS,97440,SAINT-ANDRE,,97409,,,974090903_B,361776.9766327537,7681023.9208761845,A,,,,PLOMBERIE OCEAN,43.22A,NAFRev2,N,43.22G
834509085,00017,83450908500017,O,2018-01-10,NN,,4322AZ,2025-12-05T16:32:44.45,true,A,O,,2018-01-10,1000,,,M,POIVRE,,FRANCOIS EMILE,,,,FRANCOIS EMILE,,43.22A,NAFRev2,,,,NN,,00017,2025-12-06T10:18:48.943,PME,2023,122 A,,,,ROUTE,HUBERT DELISLE,97450,SAINT-LOUIS,,97414,,,974145tk9mo_B,336431.4595068431,7649161.068745675,A,APMS,,,APMS,43.22A,NAFRev2,N,43.22G
834918674,00013,83491867400013,O,2018-02-01,NN,,4322AZ,2025-12-05T17:39:58.483,true,A,O,,2018-02-01,1000,,,M,DA SILVA DIAS,,LAURENT,,,,LAURENT,,43.22A,NAFRev2,,,,NN,,00013,2025-12-06T10:53:13.601,PME,2023,,54,,,CHEMIN,DES LONGANIS,97426,LES TROIS-BASSINS,,97423,,,974230158_B,322288.5637382001,7664929.688759811,A,,,,DA SILVA DIAS  PLOMBERIE,43.22A,NAFRev2,N,43.22G
835294570,00055,83529457000055,O,2024-10-30,NN,,,2025-12-06T01:26:09.953,true,A,O,,2018-02-08,5710,SAS PHB,,,,,,,,,,,43.22A,NAFRev2,,N,,11,2023,00055,2025-12-06T05:17:24.684,PME,2023,APPARTEMENT 3,43,,,RUE,TOURETTE,97400,SAINT-DENIS,,97411,,,974111400_B,338400.22,7689351.3,A,,,,,43.22A,NAFRev2,N,43.22G
838208817,00018,83820881700018,O,2017-10-01,NN,,4322AZ,2025-12-05T15:56:24.223,true,A,O,,2017-10-01,1000,,,M,LAPIERRE,,FABIEN,,,,FABIEN,,43.22A,NAFRev2,,,,NN,,00018,2025-12-06T08:43:02.139,PME,2023,,2,,,RAVINE,DES CAFRES,97410,SAINT-PIERRE,,97416,,,97416B113_B,346314.38291669043,7639803.707610975,A,FPS PRO & PART,,,FPS PRO & PART,43.22A,NAFRev2,N,43.22G
838422418,00015,83842241800015,O,2018-01-16,NN,,8020ZP,2025-12-06T01:11:35.367,true,A,O,,2018-01-16,5499,HYDRANT OI,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00015,2025-12-06T06:40:54.561,PME,2023,LE GUILLAUME,133,,,CHEMIN,LALLEMAND,97423,SAINT-PAUL,,97415,,,974150810_B,325585.54254618555,7671243.956939802,A,,,,,43.22A,NAFRev2,N,43.22G
838890416,00012,83889041600012,O,2018-04-01,01,2023,4322AZ,2025-12-05T22:30:18.138,true,A,O,,2018-04-01,5499,SARL AIREO,,,,,,,,,,,43.22A,NAFRev2,,N,,01,2023,00012,2025-12-06T06:31:48.63,PME,2023,,116,,,CHEMIN,DU COLORADO,97417,SAINT-DENIS,,97411,,,974110352_B,336005.7136512424,7688664.57876146,A,,,,AIREO,43.22A,NAFRev2,O,43.22G
838925659,00024,83892565900024,O,2024-01-01,NN,,,2025-12-05T18:02:32.456,true,A,O,,2018-04-13,1000,,,M,NINON,,NINON,WILFRIED,,,NINON,,43.22A,NAFRev2,,,,NN,,00024,2025-12-06T09:46:18.513,PME,2023,BOIS ROUGE,67,,,RUE,BERNARDIN,97460,SAINT-PAUL,,97415,,,974150154_B,321952.75,7674188.75,A,,,,PLOMBERIE MULTI SERVICES REUNION,43.22A,NAFRev2,N,43.22G
838992667,00017,83899266700017,O,2018-05-02,NN,,4322AZ,2025-12-05T19:58:29.69,true,A,O,,2018-05-02,1000,,,M,MOUTANIN,,GUY JEAN NOEL,,,,GUY JEAN NOEL,,43.22A,NAFRev2,,,,NN,,00017,2025-12-06T10:11:35.62,PME,2023,,1660,,,AVENUE,ILE DE FRANCE,97440,SAINT-ANDRE,,97409,,,974090910_B,359428.06646421994,7683251.410884731,A,,,,M.G.PLOMBERIE,43.22A,NAFRev2,N,43.22G
839069218,00023,83906921800023,O,2026-01-22,NN,,,2026-01-22T13:11:25.489,true,A,O,,2018-04-23,1000,,,M,FONTAINE,,PIERRE-BRICE,,,,PIERRE-BRICE,,43.22A,NAFRev2,,,,NN,,00023,2026-01-22T13:11:25.499,PME,2023,,20,,,IMPASSE,TOURTERELLES PAYS,97430,LE TAMPON,,97422,,,974221901_B,348986.24,7642952.85,A,,,,,43.22A,NAFRev2,N,43.22G
839181872,00012,83918187200012,O,2018-04-30,NN,,4322AZ,2025-12-05T16:14:38.364,true,A,O,,2018-04-30,1000,,,M,ESTHER,,DOMINIQUE,,,,DOMINIQUE,,43.22A,NAFRev2,,,,NN,,00012,2025-12-06T06:14:36.944,PME,2023,DOMENJOD,14,,,CHEMIN,VELLAYE,97490,SAINT-DENIS,,97411,,,974111437_B,344706.5738956551,7686918.481015575,A,,,,DOM PLOMBERIE SANITAIRE - DPS,43.22A,NAFRev2,N,43.22G
839677515,00034,83967751500034,O,2020-09-09,NN,,4322AZ,2025-12-06T04:42:13.704,true,A,O,,2018-06-01,1000,,,M,DEMORY,,MATHIEU,,,,MATHIEU,,43.22A,NAFRev2,,,,NN,,00034,2025-12-06T06:20:35.196,PME,2023,RESIDENCE VILLAGE DES PECHEURS,55,,,ALLEE,DES ETOILES,97434,SAINT-PAUL,,97415,,,974150561_B,316143.19806687336,7670424.359955562,A,,,,MD PLOMBERIE,43.22A,NAFRev2,N,43.22G
839899275,00029,83989927500029,O,2023-08-02,03,2023,4322AZ,2025-12-05T23:59:47.501,true,A,O,,2018-06-01,5499,RBTP,,,,,,,,,,,43.22A,NAFRev2,,N,,03,2023,00029,2025-12-06T08:10:32.599,PME,2023,,50,,,RUE,DES BOIS DE REINETTE,97424,SAINT-LEU,,97413,,,974130106_B,323281.52695064805,7655339.479384307,A,,,,,43.22A,NAFRev2,O,43.22G
840151021,00010,84015102100010,O,2018-06-01,NN,,4322AZ,2025-12-06T03:35:04.381,true,A,O,,2018-06-01,5710,WILL DEPANN ZOT PLOMBERI,,,,,,,,,,,43.22A,NAFRev2,,,,NN,,00010,2025-12-06T08:24:55.226,PME,2023,,13,,,ALLEE,DES TISSERINS,97490,SAINT-DENIS,,97411,,,974111418_B,343256.0033400372,7687775.323830914,A,,,,WILL DEPANN ZOT PLOMBERI,43.22A,NAFRev2,N,43.22G
841401227,00019,84140122700019,O,2018-08-01,03,2023,4322AZ,2025-12-05T20:07:35.329,true,A,O,,2018-08-01,5710,AB PLUS PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,N,,03,2023,00019,2025-12-06T05:59:22.258,PME,2023,ZA TROIS MARES,38,,,RUE,DES LIANES D’OR,97430,LE TAMPON,,97422,,,974220598_B,343852.0170992565,7648025.40395901,A,,,,,43.22A,NAFRev2,O,43.22G
841925456,00011,84192545600011,O,2018-09-01,NN,,4322AZ,2025-12-06T04:10:39.817,true,A,O,,2018-09-01,1000,,,M,SERENO DE CARVALHO,,PAULO,EDSON,,,PAULO,,43.22A,NAFRev2,,,,NN,,00011,2025-12-06T10:32:55.203,PME,2023,BELLEPIERRE,201,T,,ALLEE,DES TOPAZES,97400,SAINT-DENIS,,97411,,,974111397_B,337954.28457330156,7687635.3678963855,A,,,,PLOMBARIUS,43.22A,NAFRev2,N,43.22G
842285975,00038,84228597500038,O,2023-12-31,NN,,,2025-12-06T02:02:41.753,true,A,O,,2018-10-01,1000,,,M,SALAI,,GIOVANNI,,,,GIOVANNI,,43.22A,NAFRev2,,,,NN,,00038,2025-12-06T06:30:59.061,PME,2023,,1,T,,CHEMIN,JOSEPH BARONCE,97425,LES AVIRONS,,97401,,,974010131_B,328257.68,7650391.66,A,,,,SALAI PLOMBERIE,43.22A,NAFRev2,N,43.22G
843152091,00024,84315209100024,P,2024-04-24,NN,,,2025-12-05T19:53:16.416,true,A,P,,2018-11-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],43.22A,NAFRev2,,,,NN,,00024,2025-12-06T08:57:54.774,PME,2023,[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-DENIS,,97411,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],43.22A,NAFRev2,N,43.22G
843633025,00013,84363302500013,O,2018-10-05,NN,,4322AZ,2025-12-05T22:47:21.647,true,A,O,,2018-10-05,1000,,,M,AMADIEU,,JULIEN,NICOLAS,,,JULIEN,,43.22A,NAFRev2,,,,NN,,00013,2025-12-06T09:50:26.857,PME,2023,LA SALINE,25,,,RUE,DES MOUETTES,97434,SAINT-PAUL,,97415,,,974151022_B,316685.15379465424,7666473.002041966,A,,,,EXPRESS EAU,43.22A,NAFRev2,N,43.22G
843743899,00018,84374389900018,O,2018-11-12,NN,,4322AZ,2025-12-05T16:49:23.959,true,A,O,,2018-11-12,1000,,,M,BAZALINE,,JONATHAN,,,,JONATHAN,,43.22A,NAFRev2,,,,NN,,00018,2025-12-06T06:46:38.202,PME,2023,CD 4 - LA PLAINE,93,,,RUE,LOUIS DESJARDIN,97460,SAINT-PAUL,,97415,,,974153ap2_B,326727.3929470203,7679112.743711062,A,,,,ENTREPRISE BAZALINE,43.22A,NAFRev2,N,43.22G
848069365,00023,84806936500023,P,2022-01-05,NN,,4322AZ,2025-12-05T16:44:42.478,true,A,P,,2019-02-04,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],43.22A,NAFRev2,,,,NN,,00023,2025-12-06T08:52:37.518,PME,2023,[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINTE-SUZANNE,,97420,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],43.22A,NAFRev2,N,43.22G
848069399,00014,84806939900014,O,2019-02-06,NN,2023,4322AZ,2025-12-05T17:13:17.132,false,A,O,,2019-02-06,1000,,,M,THIRIET,,NICOLAS,BERNARD,JEAN,LOUIS,NICOLAS,,43.22A,NAFRev2,,,,NN,2023,00022,2025-12-06T05:39:41.643,PME,2023,LES TERRASSES DE SAINT LEU APPT 23,139,,,CHEMIN,DUBUISSON,97436,SAINT-LEU,,97413,,,974130434_B,322591.6658999467,7657627.263121175,A,ALIZES MULTISERVICES,,,ALIZES MULTISERVICES,43.22A,NAFRev2,N,43.22G
848069399,00022,84806939900022,O,2024-10-09,NN,,,2025-12-05T22:03:38.466,true,A,O,,2019-02-06,1000,,,M,THIRIET,,NICOLAS,BERNARD,JEAN,LOUIS,NICOLAS,,43.22A,NAFRev2,,,,NN,2023,00022,2025-12-06T05:39:41.643,PME,2023,LES TERRASSES DE SAINT LEU APPT 24,139,,,CHEMIN,DUBUISSON,97436,SAINT-LEU,,97413,,,974130434_B,322591.67,7657627.26,A,ALIZES MULTISERVICES,,,ALIZES MULTISERVICES,43.22A,NAFRev2,N,43.22G
848078408,00020,84807840800020,O,2021-02-01,NN,,4322AZ,2025-12-06T03:38:44.05,true,A,O,,2019-02-22,5499,PROFUITE OI,E P O I,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00020,2025-12-06T08:05:15.351,PME,2023,,18,,,IMPASSE,DU TOUCAN,97434,SAINT-PAUL,,97415,,,974152026_B,316254.9810849832,7669989.005736271,A,,,,PROFUITE OI,43.22A,NAFRev2,N,43.22G
848203725,00017,84820372500017,O,2019-02-11,NN,,4322AZ,2025-12-05T19:51:41.659,true,A,O,,2019-02-11,1000,,,M,FRANCOIS - MARIE,,YOANN,,,,YOANN,,43.22A,NAFRev2,,,,NN,,00017,2025-12-06T10:31:03.574,PME,2023,VILLA GALILEE 5,9,T,,RUE,RAVINE DES FIGUES,97438,SAINTE-MARIE,,97418,,,974180119_B,347863.1928129442,7685721.4619811615,A,FM PLOMBERIE,,,FM PLOMBERIE,43.22A,NAFRev2,N,43.22G
848210993,00012,84821099300012,O,2019-02-11,01,2023,4322AZ,2025-12-05T16:35:39.04,true,A,O,,2019-02-11,5499,EURL BALAZI,,,,,,,,,,,43.22A,NAFRev2,,N,,01,2023,00012,2025-12-06T07:13:46.292,PME,2023,LA DECOUVERTE,54,,,RUE,DE LA LIBERTE,97438,SAINTE-MARIE,,97418,,,974180168_B,349000.11125498684,7688052.992879519,A,,,,BALAZI PLOMBERIE,43.22A,NAFRev2,O,43.22G
848478996,00020,84847899600020,O,2025-04-10,NN,,,2025-12-05T19:58:26.061,true,A,O,,2019-03-01,1000,,,M,SAIDALI,,HAMISSI,,,,HAMISSI,,43.22A,NAFRev2,,,,NN,,00020,2025-12-06T07:53:02.051,PME,2023,BAT C ENTREE 29,8,,,RUE,DE LA CASERNE,97400,SAINT-DENIS,,97411,,,974110290_B,337935.29,7690237.48,A,,,,SHPS,43.22A,NAFRev2,N,43.22G
848835724,00024,84883572400024,O,2020-01-06,NN,,4322AZ,2025-12-06T03:30:52.212,true,A,O,,2019-03-06,1000,,,M,LERUTH,,RAPHAEL,DAVID,,,RAPHAEL,,43.22A,NAFRev2,,,,NN,,00024,2025-12-06T10:08:50.09,PME,2023,BOIS DE NEFLES COCO,13,,,CHEMIN,DES MYOSOTIS,97450,SAINT-LOUIS,,97414,,,97414zsdc_B,338312.14627767063,7645777.929009929,A,,,,,43.22A,NAFRev2,N,43.22G
849506183,00045,84950618300045,P,2024-11-04,NN,,,2025-12-05T17:07:29.305,true,A,P,,2019-03-26,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],43.22A,NAFRev2,,,,NN,,00045,2025-12-06T07:59:13.092,PME,2023,[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-PAUL,,97415,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],43.22A,NAFRev2,N,43.22G
849922018,00015,84992201800015,O,2019-04-10,NN,,4322AZ,2025-12-05T16:34:05.732,true,A,O,,2019-04-10,1000,,,M,NARSOU,,JEAN MARIE,,,,JEAN MARIE,,43.22A,NAFRev2,,,,NN,,00015,2025-12-06T10:11:50.78,PME,2023,APT 7 DIMITILE,9,,,ALLEE,DES PIERRES DE LUNE,97400,SAINT-DENIS,,97411,,,9741176w1_B,338811.10703786905,7688939.215023883,A,P.S.N ( PLOMBERIE SANITAIRE NARSOU,,,PSN ( PLOMBERIE SANITAIRE NARSOU ),43.22A,NAFRev2,N,43.22G
850237215,00023,85023721500023,O,2022-11-07,03,2023,4322AZ,2025-12-06T03:11:02.358,true,A,O,,2019-01-01,5499,SOCIETE REUNIONNAISE DES FLUIDES,SOREF,,,,,,,,,,43.22A,NAFRev2,,N,,03,2023,00023,2025-12-06T05:43:46.254,PME,2023,LA CONVENANCE,3,,,RUE,MARIE CAZE,97438,SAINTE-MARIE,,97418,,,974180522_B,350447.00517333753,7688837.969494891,A,,,,,43.22A,NAFRev2,O,43.22G
850264433,00010,85026443300010,O,2019-05-02,NN,,4322AZ,2025-12-05T18:04:29.906,true,A,O,,2019-05-02,1000,,,M,NAYAGOM RINGAMA,,HENRI PAUL FLAURENT,,,,HENRI PAUL FLAURENT,,43.22A,NAFRev2,,,,NN,,00010,2025-12-06T09:53:50.235,PME,2023,DOMAINE DES ROCHES,47,,,RUE,LECONTE DE LISLE,97450,SAINT-LOUIS,,97414,,,974140780_B,335437.619293398,7646971.736321736,A,,,,PO L'EAU PLOMBERIE,43.22A,NAFRev2,N,43.22G
850422924,00017,85042292400017,O,2019-05-02,NN,,4322AZ,2025-12-05T22:16:53.966,true,A,O,,2019-05-02,1000,,,M,BAULIN,,SAMUEL,LIONEL,PIERRE MARIE,,SAMUEL,,43.22A,NAFRev2,,,,NN,,00017,2025-12-06T10:35:37.92,PME,2023,ILET QUINQUINA,21,,,CHEMIN,LEBOT,97400,SAINT-DENIS,,97411,,,97411yzb9_B,345053.46171986044,7685410.301502958,A,,,,,43.22A,NAFRev2,N,43.22G
851081133,00049,85108113300049,P,2023-09-11,NN,,,2025-12-05T20:31:53.986,true,A,P,,2019-05-24,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],43.22A,NAFRev2,,,,NN,,00049,2025-12-06T09:10:06.58,PME,2023,[ND],[ND],[ND],[ND],[ND],[ND],[ND],LA PLAINE-DES-PALMISTES,,97406,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],43.22A,NAFRev2,N,43.22G
851268185,00010,85126818500010,O,2019-06-03,NN,,4322AZ,2025-12-05T17:30:13.405,true,A,O,,2019-06-03,1000,,,M,MALECK,,DIDIER,FRANCOIS,,,DIDIER,,43.22A,NAFRev2,,,,NN,,00010,2025-12-06T07:32:52.475,PME,2023,MOUFIA,130,B,,CHEMIN,DE LA SOURCE,97490,SAINT-DENIS,,97411,,,974110618_B,342347.9429209555,7685492.447622098,A,,,,DM PLOMBERIE ET GAZ,43.22A,NAFRev2,N,43.22G
851268227,00010,85126822700010,O,2019-05-01,NN,,4322AZ,2025-12-06T04:19:43.503,true,A,O,,2019-05-01,1000,,,M,BART,,JEAN,BERNARD,,,JEAN,,43.22A,NAFRev2,,,,NN,,00010,2025-12-06T05:56:50.088,PME,2023,CHEMIN LAGOURGUE,670,,,RUELLE,CAMALON,97440,SAINT-ANDRE,,97409,,,974090370_B,361732.00098644383,7683222.313326787,A,,,,BJB MULTI SERVICES,43.22A,NAFRev2,N,43.22G
851569400,00019,85156940000019,O,2019-06-13,NN,,4322AZ,2025-12-05T19:03:28.356,true,A,O,,2019-06-13,1000,,,M,DEURVEILLER,,GUILLAUME,PIERRE,,,GUILLAUME,,43.22A,NAFRev2,,,,NN,,00019,2025-12-06T10:42:36.03,PME,2023,,3,B,,CHEMIN,BECS ROSES,97441,SAINTE-SUZANNE,,97420,,,974200016_B,353398.5069051895,7685561.572613807,A,,,,A L'EAU PLOMBIER,43.22A,NAFRev2,N,43.22G
851655738,00025,85165573800025,P,2024-02-25,NN,,,2025-12-05T18:54:15.264,true,A,P,,2019-06-17,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],43.22A,NAFRev2,,,,NN,,00025,2025-12-06T09:01:14.442,PME,2023,[ND],[ND],[ND],[ND],[ND],[ND],[ND],LES TROIS-BASSINS,,97423,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],43.22A,NAFRev2,N,43.22G
851893115,00028,85189311500028,O,2021-12-01,NN,,4322AZ,2025-12-05T16:28:08.424,true,A,O,,2019-07-01,1000,,,M,DE ALMEIDA,,MICHAEL,ADRIANO,,,MICHAEL,,43.22A,NAFRev2,,,,NN,,00028,2025-12-06T06:29:25.009,PME,2023,APPT 1,54,,,RUE,NELSON MANDELA,97419,LA POSSESSION,,97408,,,974080457_B,326170.47522885195,7680900.924134698,A,,,,MD PLOMBERIE 974,43.22A,NAFRev2,N,43.22G
852128438,00011,85212843800011,O,2019-08-01,NN,,4322AZ,2025-12-06T00:29:52.394,true,A,O,,2019-08-01,1000,,,M,MORIN,,CEDRIC,,,,CEDRIC,,43.22A,NAFRev2,,,,NN,,00011,2025-12-06T06:02:54.738,PME,2023,,159,,,RUE,MIGUEL,97440,SAINT-ANDRE,,97409,,,974091280_B,359411.15000587114,7682347.820339197,A,,,,MORIN CEDRIC PLOMBERIE,43.22A,NAFRev2,O,43.22G
852134568,00041,85213456800041,O,2024-10-01,NN,,,2025-12-05T18:11:36.415,true,A,O,,2019-07-03,1000,,,M,ALONSO,,YANNICK,OLIVIER,,,YANNICK,,43.22A,NAFRev2,,,,NN,,00041,2025-12-06T07:59:41.935,PME,2023,12 RESIDENCE PALMIER,6,,,IMPASSE,ARTHUR RIMBAUD,97427,L'ETANG-SALE,,97404,,,974040039_B,331082.87,7647616.54,A,,,,INTERVENTION REUNION,43.22A,NAFRev2,N,43.22G
852158468,00029,85215846800029,O,2022-08-03,NN,,3102ZZ,2025-12-05T18:07:36.257,false,A,O,,2019-07-17,5499,SDB FRANCE,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00011,2025-12-06T05:22:05.432,PME,2023,,29,,,RUE,BOIS DE NEFLES,97427,L'ETANG-SALE,,97404,,,974040078_B,330777.1963150392,7648060.587829905,A,,,,,43.22A,NAFRev2,N,43.22G
852733401,00024,85273340100024,O,2024-08-29,NN,,,2025-12-05T20:45:17.148,true,A,O,,2019-07-25,1000,,,M,PAYET,,MATHIEU,FREDERIC,,,MATHIEU,,43.22A,NAFRev2,,,,NN,,00024,2025-12-06T06:52:04.314,PME,2023,,238,,,RUE,JULES BERTAUT,97430,LE TAMPON,,97422,,,974221100_B,346902.63,7646884.39,A,PAYET PLOMBERIE SERVICES,,,PAYET PLOMBERIE SERVICES,43.22A,NAFRev2,N,43.22G
853508406,00016,85350840600016,O,2019-09-02,NN,,4322AZ,2025-12-06T00:42:58.403,true,A,O,,2019-09-02,1000,,,M,SOHN,,GERALD,,,,GERALD,,43.22A,NAFRev2,,,,NN,,00016,2025-12-06T09:59:42.116,PME,2023,DASSY,92,B,,CHEMIN,EUGENE SUE,97430,LE TAMPON,,97422,,,974220854_B,343383.6407937567,7648417.293543702,A,,,,PRO DES EAUX,43.22A,NAFRev2,N,43.22G
853929263,00012,85392926300012,O,2019-09-17,NN,,4322AZ,2025-12-05T19:00:09.528,true,A,O,,2019-09-17,1000,,,M,HELIAS,,JEAN,THIERRY,,,JEAN,,43.22A,NAFRev2,,,,NN,,00012,2025-12-06T06:18:17.665,PME,2023,LA BRETAGNE,114,B,,CHEMIN,DES FOUGERES,97400,SAINT-DENIS,,97411,,,97411fj56_B,342670.05338354973,7684459.569844242,A,,,,HELIAS RENOVATION CREATION,43.22A,NAFRev2,N,43.22G
854009354,00010,85400935400010,O,2019-09-19,NN,,4322AZ,2025-12-05T20:00:07.314,true,A,O,,2019-09-19,1000,,,M,DIJOUX,,OLIVIER,,,,OLIVIER,,43.22A,NAFRev2,,,,NN,,00010,2025-12-06T06:54:15.211,PME,2023,PETIT SERRE,1,,,,LE PETIT SERRE,97421,SAINT-LOUIS,,97414,,,97414B036_B,339594.87217503844,7653427.326709103,A,ENTREPRISE DIJOUX OLIVIER,,,ENTREPRISE DIJOUX OLIVIER,43.22A,NAFRev2,O,43.22G
877658104,00014,87765810400014,O,2019-09-30,NN,,4322AZ,2025-12-06T00:47:02.383,true,A,O,,2019-09-30,1000,,,M,BORIGNIOL,,ALEXANDRE,,,,ALEXANDRE,,43.22A,NAFRev2,,,,NN,,00014,2025-12-06T10:01:00.635,PME,2023,CHEMIN MAUNIER,33,,,RUE,VICTOR PATCHE,97440,SAINT-ANDRE,,97409,,,974091909_B,360832.37248286675,7682111.451493546,A,,,,P.M.S,43.22A,NAFRev2,N,43.22G
878834613,00019,87883461300019,O,2020-02-17,NN,2023,4322AZ,2025-12-05T23:10:19.229,true,A,O,,2020-02-17,5499,DOM TERRASSEMENT VRD,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,2023,00019,2025-12-06T07:37:01.814,PME,2023,LA CRESSONNIERE,7,,,RUE,DES GRENADINES,97440,SAINT-ANDRE,,97409,,,974091960_B,360246.8751767822,7679974.631103335,A,,,,DOM TERRASSMENT VRD,43.22A,NAFRev2,N,43.22G
